Term,Course.Number,College,Major,counts
FA24,400,Liberal Arts & Sciences,BALAS: Communication ,1
FA24,400,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,1
FA24,400,Liberal Arts & Sciences,BALAS:Anthropology ,1
FA24,400,Liberal Arts & Sciences,BALAS:Economics ,28
FA24,400,Liberal Arts & Sciences,BALAS:English ,1
FA24,400,Liberal Arts & Sciences,BALAS:History ,1
FA24,400,Liberal Arts & Sciences,BALAS:History of Art ,2
FA24,400,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
FA24,400,Liberal Arts & Sciences,BALAS:Philosophy ,2
FA24,400,Liberal Arts & Sciences,BALAS:Sociology ,2
FA24,400,Liberal Arts & Sciences,BS:Biochemistry ,3
FA24,400,Liberal Arts & Sciences,BS:Chemical Engineering ,40
FA24,400,Liberal Arts & Sciences,BS:Chemistry ,3
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,4
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Astr,3
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Chem,2
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,14
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,6
FA24,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Phil - UIUC,6
FA24,400,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",1
FA24,400,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,13
FA24,400,Liberal Arts & Sciences,BSLAS:Actuarial Science ,11
FA24,400,Liberal Arts & Sciences,BSLAS:Astronomy + DS - UIUC,2
FA24,400,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,5
FA24,400,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,400,Liberal Arts & Sciences,BSLAS:Chemistry ,5
FA24,400,Liberal Arts & Sciences,BSLAS:Comp Sci & Geog&GIS,2
FA24,400,Liberal Arts & Sciences,BSLAS:Int Biol: Honors ,2
FA24,400,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
FA24,400,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,5
FA24,400,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,27
FA24,400,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
FA24,400,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,3
FA24,400,Liberal Arts & Sciences,BSLAS:Math:Doctoral Prep ,1
FA24,400,Liberal Arts & Sciences,BSLAS:Mathematics ,6
FA24,400,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
FA24,400,Liberal Arts & Sciences,BSLAS:Neuroscience - UIUC,1
FA24,400,Liberal Arts & Sciences,BSLAS:Psychology ,3
FA24,400,Liberal Arts & Sciences,BSLAS:Statistics ,31
FA24,400,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,13
FA24,400,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA24,400,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA24,400,Liberal Arts & Sciences,NONE: LAS Undeclared ,1
FA24,400,Liberal Arts & Sciences,NONE: Mathematics - UIUC,44
FA24,400,Liberal Arts & Sciences,NONE:Biology ,2
FA24,400,Liberal Arts & Sciences,NONE:LAS General Curr,13
FA24,400,Liberal Arts & Sciences,NONE:Political S Unassign,3
FA24,400,Liberal Arts & Sciences,NONE:Psychology Unassign,11
FA24,400,Liberal Arts & Sciences,PHD:Chemical Engineering ,1
FA24,400,School of Information Sciences,BS: Information Sciences ,6
FA24,400,School of Information Sciences,BS:Information Sci + DS - UIUC,14
FA24,409,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA24,409,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
FA24,409,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,1
FA24,409,Liberal Arts & Sciences,NDEG:LAS Nondegree ,2
FA24,410,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
FA24,410,"Agr, Consumer, & Env Sciences",BS: Comp Sci & Crop Sci - UIUC,1
FA24,410,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",1
FA24,410,Gies College of Business,BS:Accountancy ,1
FA24,410,Gies College of Business,BS:Business + DS - UIUC,1
FA24,410,Grainger Engineering,BS: Aerospace Engr ,1
FA24,410,Grainger Engineering,BS:Bioengineering - UIUC,1
FA24,410,Grainger Engineering,BS:Computer Engineering ,12
FA24,410,Grainger Engineering,BS:Computer Science ,7
FA24,410,Grainger Engineering,BS:Electrical Engineerng ,5
FA24,410,Grainger Engineering,BS:Engineering Physics ,1
FA24,410,Grainger Engineering,BS:Industrial Engineerng ,2
FA24,410,Grainger Engineering,BS:Mechanical Engineerng ,2
FA24,410,Grainger Engineering,MS: Aerospace Engr ,2
FA24,410,Grainger Engineering,MS: Agr & Biol Engr ,2
FA24,410,Grainger Engineering,MS: Bioinformatics: CS - UIUC,1
FA24,410,Liberal Arts & Sciences,BALAS:Economics ,4
FA24,410,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,12
FA24,410,Liberal Arts & Sciences,BALAS:Sociology ,1
FA24,410,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
FA24,410,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
FA24,410,Liberal Arts & Sciences,BSLAS:Actuarial Science ,7
FA24,410,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,1
FA24,410,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,410,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,24
FA24,410,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,3
FA24,410,Liberal Arts & Sciences,BSLAS:Math:Applied Math,2
FA24,410,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,2
FA24,410,Liberal Arts & Sciences,BSLAS:Mathematics ,1
FA24,410,Liberal Arts & Sciences,BSLAS:Statistics ,77
FA24,410,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,65
FA24,410,Liberal Arts & Sciences,MS: Statistics: Analytics,14
FA24,410,Liberal Arts & Sciences,MS:Statistics ,21
FA24,410,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA24,410,Liberal Arts & Sciences,NONE: Mathematics - UIUC,8
FA24,410,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,410,Liberal Arts & Sciences,PHD:Psychology ,1
FA24,410,School of Information Sciences,BS: Information Sciences ,1
FA24,410,School of Information Sciences,BS:Information Sci + DS - UIUC,1
FA24,410,School of Information Sciences,MS:Information Management,1
FA24,420,Education,BS:Middle Grades Educ ,1
FA24,420,Fine & Applied Arts,PHD:Lndscpe Architecture ,2
FA24,420,Gies College of Business,BS:Finance ,1
FA24,420,Gies College of Business,PHD:Business Administrtn ,1
FA24,420,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",1
FA24,420,Grainger Engineering,BS:Computer Engineering ,5
FA24,420,Grainger Engineering,BS:Computer Science ,6
FA24,420,Grainger Engineering,BS:Engineering Physics ,1
FA24,420,Grainger Engineering,BS:Industrial Engineerng ,2
FA24,420,Grainger Engineering,BS:Materials Sci & Engr ,2
FA24,420,Grainger Engineering,BS:Mechanical Engineerng ,1
FA24,420,Grainger Engineering,MCS:Computer Sci Online ,113
FA24,420,Grainger Engineering,MCS:Computer Science ,2
FA24,420,Grainger Engineering,NDEG:Computer Science Onl,1
FA24,420,Grainger Engineering,NDEG:Engr Nondegree ,1
FA24,420,Grainger Engineering,NONE:Engineering Undecl - UIUC,1
FA24,420,Liberal Arts & Sciences,BALAS:Economics ,3
FA24,420,Liberal Arts & Sciences,BS:Biochemistry ,1
FA24,420,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,3
FA24,420,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,5
FA24,420,Liberal Arts & Sciences,BSLAS:Actuarial Science ,6
FA24,420,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,1
FA24,420,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,420,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
FA24,420,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
FA24,420,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
FA24,420,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,7
FA24,420,Liberal Arts & Sciences,BSLAS:Mathematics ,5
FA24,420,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
FA24,420,Liberal Arts & Sciences,NONE: Mathematics - UIUC,2
FA24,420,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,420,School of Information Sciences,BS:Information Sci + DS - UIUC,2
FA24,425,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
FA24,425,"Agr, Consumer, & Env Sciences",BS: Comp Sci & Crop Sci - UIUC,1
FA24,425,Applied Health Sciences,PHD:Community Health ,1
FA24,425,Education,PHD:Educational Psych - UIUC,1
FA24,425,Gies College of Business,BS:Accountancy ,2
FA24,425,Gies College of Business,BS:Finance ,1
FA24,425,Grainger Engineering,BS:Computer Engineering ,3
FA24,425,Grainger Engineering,BS:Computer Science ,10
FA24,425,Grainger Engineering,BS:Electrical Engineerng ,1
FA24,425,Grainger Engineering,BS:Engineering Physics ,1
FA24,425,Grainger Engineering,BS:Industrial Engineerng ,1
FA24,425,Grainger Engineering,BS:Mechanical Engineerng ,1
FA24,425,Grainger Engineering,NDEG:Engr Nondegree ,1
FA24,425,Grainger Engineering,PHD: Agr & Biol Engr ,1
FA24,425,Grainger Engineering,PHD:Civil Engineering ,2
FA24,425,Grainger Engineering,PHD:Env Engr  Civil Engr ,2
FA24,425,Grainger Engineering,PHD:Materials Sci & Engr ,1
FA24,425,Grainger Engineering,PHD:Mechanical Enginerng ,2
FA24,425,Liberal Arts & Sciences,BALAS:Economics ,8
FA24,425,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,9
FA24,425,Liberal Arts & Sciences,BALAS:Political Science ,1
FA24,425,Liberal Arts & Sciences,BSLAS:Comp Sci & Geog&GIS,1
FA24,425,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,39
FA24,425,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,1
FA24,425,Liberal Arts & Sciences,BSLAS:Psychology ,1
FA24,425,Liberal Arts & Sciences,BSLAS:Statistics ,107
FA24,425,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,72
FA24,425,Liberal Arts & Sciences,MS: Statistics: Analytics,14
FA24,425,Liberal Arts & Sciences,MS:Statistics ,25
FA24,425,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA24,425,Liberal Arts & Sciences,NONE: Mathematics - UIUC,3
FA24,425,Liberal Arts & Sciences,NONE:LAS General Curr,3
FA24,425,Liberal Arts & Sciences,NONE:Psychology Unassign,2
FA24,425,Liberal Arts & Sciences,PHD:Mathematics ,2
FA24,425,School of Information Sciences,BS: Information Sciences ,1
FA24,425,School of Information Sciences,BS:Information Sci + DS - UIUC,1
FA24,425,School of Information Sciences,MS:Information Management,1
FA24,426,"Agr, Consumer, & Env Sciences",PHD:FSci &Hmn Nutrition ,1
FA24,426,Grainger Engineering,PHD:Electr & Computer Eng,1
FA24,426,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,8
FA24,426,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
FA24,426,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,426,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,51
FA24,426,Liberal Arts & Sciences,BSLAS:Statistics ,64
FA24,426,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,52
FA24,426,Liberal Arts & Sciences,MS: Statistics: Analytics,2
FA24,426,Liberal Arts & Sciences,MS:Applied Mathematics ,1
FA24,426,Liberal Arts & Sciences,MS:Statistics ,4
FA24,426,Liberal Arts & Sciences,PHD:Economics ,1
FA24,426,School of Information Sciences,BS:Information Sci + DS - UIUC,1
FA24,428,Grainger Engineering,BS:Computer Engineering ,1
FA24,428,Grainger Engineering,BS:Computer Science ,1
FA24,428,Liberal Arts & Sciences,BALAS:Economics ,1
FA24,428,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA24,428,Liberal Arts & Sciences,BSLAS:Astronomy + DS - UIUC,1
FA24,428,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,428,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,9
FA24,428,Liberal Arts & Sciences,BSLAS:Psychology ,1
FA24,428,Liberal Arts & Sciences,BSLAS:Statistics ,23
FA24,428,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,10
FA24,428,Liberal Arts & Sciences,MS: Statistics: Analytics,4
FA24,428,Liberal Arts & Sciences,MS:Statistics ,5
FA24,428,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA24,428,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,429,College of Media,PHD: Commnctns & Media ,1
FA24,429,Gies College of Business,NDEG:BUS Nondegree ,1
FA24,429,Grainger Engineering,BS:Computer Science ,1
FA24,429,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA24,429,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,12
FA24,429,Liberal Arts & Sciences,BSLAS:Statistics ,13
FA24,429,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA24,429,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA24,429,Liberal Arts & Sciences,MS:Statistics ,16
FA24,430,Gies College of Business,BS:Finance ,1
FA24,430,Grainger Engineering,PHD:Env Engr  Civil Engr ,1
FA24,430,Liberal Arts & Sciences,BALAS:Economics ,1
FA24,430,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,6
FA24,430,Liberal Arts & Sciences,BSLAS:Statistics ,19
FA24,430,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,3
FA24,430,Liberal Arts & Sciences,MS: Statistics: Analytics,3
FA24,430,Liberal Arts & Sciences,MS:Statistics ,6
FA24,430,Liberal Arts & Sciences,PHD:Neuroscience ,1
FA24,431,Education,PHD:Educational Psych - UIUC,3
FA24,431,Gies College of Business,BS:Accountancy ,1
FA24,431,Grainger Engineering,BS:Computer Engineering ,1
FA24,431,Grainger Engineering,PHD:Civil Engineering ,3
FA24,431,Grainger Engineering,PHD:Physics ,1
FA24,431,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA24,431,Liberal Arts & Sciences,BSLAS:Actuarial Science ,4
FA24,431,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,18
FA24,431,Liberal Arts & Sciences,BSLAS:Statistics ,15
FA24,431,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,12
FA24,431,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,1
FA24,431,Liberal Arts & Sciences,MS: Statistics: Analytics,2
FA24,431,Liberal Arts & Sciences,MS:PA Risk Mgmt - UIUC,19
FA24,431,Liberal Arts & Sciences,MS:Statistics ,9
FA24,431,Liberal Arts & Sciences,MS:Statistics -- Applied ,1
FA24,431,Liberal Arts & Sciences,PHD:Psychology ,3
FA24,432,Applied Health Sciences,PHD:Community Health ,1
FA24,432,Grainger Engineering,BS:Engineering Physics ,1
FA24,432,Grainger Engineering,MS:Industrial Engineerng ,1
FA24,432,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
FA24,432,Liberal Arts & Sciences,BSLAS: Comp Sci & Chem,1
FA24,432,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,11
FA24,432,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,1
FA24,432,Liberal Arts & Sciences,BSLAS:Statistics ,26
FA24,432,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,30
FA24,432,Liberal Arts & Sciences,MS: Statistics: Analytics,11
FA24,432,Liberal Arts & Sciences,MS:PA Risk Mgmt - UIUC,15
FA24,432,Liberal Arts & Sciences,MS:Statistics ,8
FA24,432,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,433,Gies College of Business,NDEG:BUS Nondegree ,1
FA24,433,Grainger Engineering,BS:Computer Science ,1
FA24,433,Grainger Engineering,BS:Engineering Mechanics ,1
FA24,433,Grainger Engineering,BS:Engineering Physics ,1
FA24,433,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA24,433,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
FA24,433,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,12
FA24,433,Liberal Arts & Sciences,BSLAS:Statistics ,19
FA24,433,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,4
FA24,433,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,1
FA24,433,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA24,433,Liberal Arts & Sciences,MS:Statistics ,7
FA24,437,"Agr, Consumer, & Env Sciences",PHD:Human Dev & Family St,1
FA24,437,Gies College of Business,BS:Accountancy ,1
FA24,437,Gies College of Business,BS:Finance ,1
FA24,437,Grainger Engineering,BS:Computer Science ,1
FA24,437,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,6
FA24,437,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
FA24,437,Liberal Arts & Sciences,BSLAS:Statistics ,28
FA24,437,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA24,437,Liberal Arts & Sciences,MS: Statistics: Analytics,2
FA24,437,Liberal Arts & Sciences,MS:Statistics ,9
FA24,437,Liberal Arts & Sciences,PHD:Biophys&Quant Biol ,1
FA24,437,Liberal Arts & Sciences,PHD:Economics ,1
FA24,437,School of Information Sciences,BS: Information Sciences ,1
FA24,440,"Agr, Consumer, & Env Sciences",BS: Plant Biotechnology - UIUC,1
FA24,440,Gies College of Business,BS:Accountancy ,1
FA24,440,Gies College of Business,BS:Finance ,1
FA24,440,Liberal Arts & Sciences,BALAS:Economics ,1
FA24,440,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
FA24,440,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
FA24,440,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,8
FA24,440,Liberal Arts & Sciences,BSLAS:Statistics ,19
FA24,440,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA24,440,Liberal Arts & Sciences,MS: Statistics: Analytics,9
FA24,440,Liberal Arts & Sciences,MS:Statistics ,5
FA24,440,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA24,440,Liberal Arts & Sciences,PHD:Political Science ,1
FA24,440,School of Information Sciences,BS:Information Sci + DS - UIUC,1
FA24,443,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
FA24,443,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,443,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,6
FA24,443,Liberal Arts & Sciences,BSLAS:Statistics ,11
FA24,443,Liberal Arts & Sciences,MS: Statistics: Analytics,4
FA24,443,Liberal Arts & Sciences,MS:Statistics ,6
FA24,443,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,443,School of Information Sciences,BS:Information Sci + DS - UIUC,1
FA24,447,Grainger Engineering,BS:Computer Science ,1
FA24,447,Grainger Engineering,MCS:Computer Science ,1
FA24,447,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA24,447,Liberal Arts & Sciences,BALAS:Political Science ,1
FA24,447,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,4
FA24,447,Liberal Arts & Sciences,BSLAS:Statistics ,26
FA24,447,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,2
FA24,447,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA24,447,Liberal Arts & Sciences,MS:PA Risk Mgmt - UIUC,2
FA24,447,Liberal Arts & Sciences,MS:Statistics ,7
FA24,447,Liberal Arts & Sciences,PHD:Mathematics ,1
FA24,447,School of Information Sciences,BS: Information Sciences ,1
FA24,448,"Agr, Consumer, & Env Sciences",BS: Comp Sci & Crop Sci - UIUC,1
FA24,448,"Agr, Consumer, & Env Sciences",MS: Bioinformatics: AnSci,1
FA24,448,Fine & Applied Arts,BS:Computer Sci & Music - UIUC,1
FA24,448,Grainger Engineering,BS:Computer Engineering ,2
FA24,448,Grainger Engineering,BS:Computer Science ,3
FA24,448,Grainger Engineering,MS:Industrial Engineerng ,2
FA24,448,Grainger Engineering,PHD: Agr & Biol Engr ,1
FA24,448,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,7
FA24,448,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
FA24,448,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
FA24,448,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,15
FA24,448,Liberal Arts & Sciences,BSLAS:Statistics ,31
FA24,448,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,11
FA24,448,Liberal Arts & Sciences,MS: Statistics: Analytics,9
FA24,448,Liberal Arts & Sciences,MS:Statistics ,3
FA24,448,School of Information Sciences,BS: Information Sciences ,1
FA24,480,"Agr, Consumer, & Env Sciences",PHD: Agr & Applied Econ - UIUC,1
FA24,480,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",1
FA24,480,Education,PHD:Educational Psych - UIUC,1
FA24,480,Fine & Applied Arts,BS:Computer Sci & Music - UIUC,1
FA24,480,Grainger Engineering,BS:Computer Science ,2
FA24,480,Grainger Engineering,MS: Financial Engineering,2
FA24,480,Grainger Engineering,NDEG:Engr Nondegree ,1
FA24,480,Grainger Engineering,PHD:Civil Engineering ,1
FA24,480,Grainger Engineering,PHD:Mechanical Enginerng ,3
FA24,480,Liberal Arts & Sciences,BALAS:Economics ,1
FA24,480,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA24,480,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
FA24,480,Liberal Arts & Sciences,BSLAS:Comp Sci & Geog&GIS,1
FA24,480,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,11
FA24,480,Liberal Arts & Sciences,BSLAS:Statistics ,21
FA24,480,Liberal Arts & Sciences,MS: Statistics: Analytics,9
FA24,480,Liberal Arts & Sciences,MS:PA Risk Mgmt - UIUC,20
FA24,480,Liberal Arts & Sciences,MS:Statistics ,11
FA24,480,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA24,480,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA24,480,Liberal Arts & Sciences,NONE:Psychology Unassign,1
FA24,480,Liberal Arts & Sciences,PHD:Economics ,1
FA24,480,Liberal Arts & Sciences,PHD:Political Science ,1
FA24,480,School of Information Sciences,MS:Information Management,1
SP19,100,"Agr, Consumer, & Env Sciences",BS AG: Agr & Biol Engr ,1
SP19,100,"Agr, Consumer, & Env Sciences",BS: ALSE: Ag Ldrshp Educ ,6
SP19,100,"Agr, Consumer, & Env Sciences",BS: ALSE: Agr Sci Educ - UIUC,2
SP19,100,"Agr, Consumer, & Env Sciences",BS: Agricultural Cmcs - UIUC,12
SP19,100,"Agr, Consumer, & Env Sciences",BS: Animal Sciences -- UIUC,31
SP19,100,"Agr, Consumer, & Env Sciences",BS: Comp Sci & Crop Sci - UIUC,1
SP19,100,"Agr, Consumer, & Env Sciences",BS: NRES ,24
SP19,100,"Agr, Consumer, & Env Sciences",BS: Technical Syst Mgt -- UIUC,13
SP19,100,"Agr, Consumer, & Env Sciences","BS:ACE-Agribsn, Mrkts&Mgt",1
SP19,100,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,2
SP19,100,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,1
SP19,100,"Agr, Consumer, & Env Sciences",BS:ACE-Public Policy&Law ,4
SP19,100,"Agr, Consumer, & Env Sciences",BS:CSci-P Biotch&Mol Bio ,3
SP19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sci- Agroecology ,1
SP19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sci-Crop Agribus ,2
SP19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sciences - Crops ,2
SP19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sciences - HFS ,1
SP19,100,"Agr, Consumer, & Env Sciences",BS:F Sc&Hum Nutrition-HN ,4
SP19,100,"Agr, Consumer, & Env Sciences",BS:F Sci&Hm Nutr-Diettcs ,4
SP19,100,"Agr, Consumer, & Env Sciences",BS:FSci&Hm Nutr-Hosp Mgt ,3
SP19,100,"Agr, Consumer, & Env Sciences",BS:Fd Sci & Hmn Nutrn-FS ,10
SP19,100,"Agr, Consumer, & Env Sciences",BS:H D & Fam St - Fam St ,5
SP19,100,"Agr, Consumer, & Env Sciences",BS:H D & Fm St-Ch&Ad Dev ,32
SP19,100,"Agr, Consumer, & Env Sciences",BS:NRES-Fish&Wldlfe Cons ,1
SP19,100,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,7
SP19,100,Applied Health Sciences,BS: Interdisc Health Sci ,26
SP19,100,Applied Health Sciences,"BS: Rec, Sport,T:Tourism ",1
SP19,100,Applied Health Sciences,BS: SPHS: Cult-Ling Div ,1
SP19,100,Applied Health Sciences,BS: SPHS: Neuroscience ,1
SP19,100,Applied Health Sciences,BS: SPHS:Audiology ,1
SP19,100,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,5
SP19,100,Applied Health Sciences,BS:CmtyHlth:Health Educ ,8
SP19,100,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,13
SP19,100,Applied Health Sciences,BS:CmtyHlth:Rehab Studies,3
SP19,100,Applied Health Sciences,BS:Community Health ,13
SP19,100,Applied Health Sciences,BS:Kinesiology ,40
SP19,100,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",2
SP19,100,Applied Health Sciences,BS:Speech & Hearing Sci ,1
SP19,100,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,1
SP19,100,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
SP19,100,College of Media,BS: Journalism ,17
SP19,100,College of Media,BS: Media and Cinema St ,10
SP19,100,College of Media,BS:Advertising ,2
SP19,100,Division of General Studies,NONE: Undeclared ,307
SP19,100,Division of General Studies,NONE:Pre-Engineering ,2
SP19,100,Education,BS: Learning & Ed Studies,4
SP19,100,Education,BS:Early Childhood Educ ,2
SP19,100,Education,BS:Elementary Education ,42
SP19,100,Education,BS:Middle Grades Educ ,13
SP19,100,Education,BS:Special Education ,2
SP19,100,Education,EDM: Ed Pol Org & Ldrshp ,1
SP19,100,Education,NONE:Edu Curr Unassigned ,2
SP19,100,Fine & Applied Arts,BA:Music  ,2
SP19,100,Fine & Applied Arts,BFA: New Media ,3
SP19,100,Fine & Applied Arts,BFA:Art Education ,2
SP19,100,Fine & Applied Arts,BFA:Dance ,5
SP19,100,Fine & Applied Arts,BFA:Graphic Design ,11
SP19,100,Fine & Applied Arts,BFA:Industrial Design ,10
SP19,100,Fine & Applied Arts,BFA:Painting ,4
SP19,100,Fine & Applied Arts,BFA:Photography ,1
SP19,100,Fine & Applied Arts,BFA:Theatre: Acting ,5
SP19,100,Fine & Applied Arts,BFA:Theatre:Scenic Design,1
SP19,100,Fine & Applied Arts,BFA:Theatre:ScenicTchnlgy,1
SP19,100,Fine & Applied Arts,BLA:Lndscpe Architecture ,2
SP19,100,Fine & Applied Arts,BMA: Lyric Theatre - UIUC,1
SP19,100,Fine & Applied Arts,BME:Mus Ed:Technology ,1
